REF_DATE,GEO,Province_encoding,DGUID,North American Industry Classification System (NAICS),Industry_encoding,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013,Alberta,1,2016A000248,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417546,63.11,104.2,,,,1
2013,Alberta,1,2016A000248,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417547,63.12,176.1,,,,1
2013,Alberta,1,2016A000248,"Business, building and other support services",13,Persons,249,thousands,3,v91417548,63.13,78.2,,,,1
2013,Alberta,1,2016A000248,Educational services,14,Persons,249,thousands,3,v91417549,63.14,124.9,,,,1
2013,Alberta,1,2016A000248,Health care and social assistance,15,Persons,249,thousands,3,v91417550,63.15,233.2,,,,1
2013,Alberta,1,2016A000248,"Information, culture and recreation",16,Persons,249,thousands,3,v91417551,63.16,74.8,,,,1
2013,Alberta,1,2016A000248,Accommodation and food services,17,Persons,249,thousands,3,v91417552,63.17,142.7,,,,1
2013,Alberta,1,2016A000248,Other services (except public administration),18,Persons,249,thousands,3,v91417553,63.18,114.5,,,,1
2013,Alberta,1,2016A000248,Public administration,19,Persons,249,thousands,3,v91417554,63.19,89.7,,,,1
2014,Alberta,1,2016A000248,"Total employed, all industries",1,Persons,249,thousands,3,v91417536,63.1,2274.6,,,,1
2014,Alberta,1,2016A000248,Goods-producing sector,2,Persons,249,thousands,3,v91417537,63.2,658.2,,,,1
2014,Alberta,1,2016A000248,Agriculture,3,Persons,249,thousands,3,v91417538,63.3,60.6,,,,1
2014,Alberta,1,2016A000248,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417539,63.4,178.5,,,,1
2014,Alberta,1,2016A000248,Utilities,5,Persons,249,thousands,3,v91417540,63.5,18.3,,,,1
2014,Alberta,1,2016A000248,Construction,6,Persons,249,thousands,3,v91417541,63.6,256.4,,,,1
2014,Alberta,1,2016A000248,Manufacturing,7,Persons,249,thousands,3,v91417542,63.7,144.5,,,,1
2014,Alberta,1,2016A000248,Services-producing sector,8,Persons,249,thousands,3,v91417543,63.8,1616.4,,,,1
2014,Alberta,1,2016A000248,Wholesale and retail trade,9,Persons,249,thousands,3,v91417544,63.9,320.6,,,,1
2014,Alberta,1,2016A000248,Transportation and warehousing,10,Persons,249,thousands,3,v91417545,63.1,129.9,,,,1
2014,Alberta,1,2016A000248,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417546,63.11,104.7,,,,1
2014,Alberta,1,2016A000248,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417547,63.12,184.3,,,,1
2014,Alberta,1,2016A000248,"Business, building and other support services",13,Persons,249,thousands,3,v91417548,63.13,79.1,,,,1
2014,Alberta,1,2016A000248,Educational services,14,Persons,249,thousands,3,v91417549,63.14,124.7,,,,1
2014,Alberta,1,2016A000248,Health care and social assistance,15,Persons,249,thousands,3,v91417550,63.15,240.6,,,,1
2014,Alberta,1,2016A000248,"Information, culture and recreation",16,Persons,249,thousands,3,v91417551,63.16,72.5,,,,1
2014,Alberta,1,2016A000248,Accommodation and food services,17,Persons,249,thousands,3,v91417552,63.17,150,,,,1
2014,Alberta,1,2016A000248,Other services (except public administration),18,Persons,249,thousands,3,v91417553,63.18,122.1,,,,1
2014,Alberta,1,2016A000248,Public administration,19,Persons,249,thousands,3,v91417554,63.19,88.1,,,,1
2015,Alberta,1,2016A000248,"Total employed, all industries",1,Persons,249,thousands,3,v91417536,63.1,2301.1,,,,1
2015,Alberta,1,2016A000248,Goods-producing sector,2,Persons,249,thousands,3,v91417537,63.2,641.7,,,,1
2015,Alberta,1,2016A000248,Agriculture,3,Persons,249,thousands,3,v91417538,63.3,62.8,,,,1
2015,Alberta,1,2016A000248,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417539,63.4,158.9,,,,1
2015,Alberta,1,2016A000248,Utilities,5,Persons,249,thousands,3,v91417540,63.5,20.2,,,,1
2015,Alberta,1,2016A000248,Construction,6,Persons,249,thousands,3,v91417541,63.6,259.9,,,,1
2015,Alberta,1,2016A000248,Manufacturing,7,Persons,249,thousands,3,v91417542,63.7,139.9,,,,1
2015,Alberta,1,2016A000248,Services-producing sector,8,Persons,249,thousands,3,v91417543,63.8,1659.4,,,,1
2015,Alberta,1,2016A000248,Wholesale and retail trade,9,Persons,249,thousands,3,v91417544,63.9,318.8,,,,1
2015,Alberta,1,2016A000248,Transportation and warehousing,10,Persons,249,thousands,3,v91417545,63.1,139.3,,,,1
2015,Alberta,1,2016A000248,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417546,63.11,103.5,,,,1
2015,Alberta,1,2016A000248,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417547,63.12,173.2,,,,1
2015,Alberta,1,2016A000248,"Business, building and other support services",13,Persons,249,thousands,3,v91417548,63.13,82.3,,,,1
2015,Alberta,1,2016A000248,Educational services,14,Persons,249,thousands,3,v91417549,63.14,138,,,,1
2015,Alberta,1,2016A000248,Health care and social assistance,15,Persons,249,thousands,3,v91417550,63.15,264.1,,,,1
2015,Alberta,1,2016A000248,"Information, culture and recreation",16,Persons,249,thousands,3,v91417551,63.16,74.9,,,,1
2015,Alberta,1,2016A000248,Accommodation and food services,17,Persons,249,thousands,3,v91417552,63.17,153.5,,,,1
2015,Alberta,1,2016A000248,Other services (except public administration),18,Persons,249,thousands,3,v91417553,63.18,117.5,,,,1
2015,Alberta,1,2016A000248,Public administration,19,Persons,249,thousands,3,v91417554,63.19,94.4,,,,1
2016,Alberta,1,2016A000248,"Total employed, all industries",1,Persons,249,thousands,3,v91417536,63.1,2263.8,,,,1
2016,Alberta,1,2016A000248,Goods-producing sector,2,Persons,249,thousands,3,v91417537,63.2,577.9,,,,1
2016,Alberta,1,2016A000248,Agriculture,3,Persons,249,thousands,3,v91417538,63.3,50.8,,,,1
2016,Alberta,1,2016A000248,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417539,63.4,139.9,,,,1
2016,Alberta,1,2016A000248,Utilities,5,Persons,249,thousands,3,v91417540,63.5,19.8,,,,1
2016,Alberta,1,2016A000248,Construction,6,Persons,249,thousands,3,v91417541,63.6,251.9,,,,1
2016,Alberta,1,2016A000248,Manufacturing,7,Persons,249,thousands,3,v91417542,63.7,115.5,,,,1
2016,Alberta,1,2016A000248,Services-producing sector,8,Persons,249,thousands,3,v91417543,63.8,1685.9,,,,1
2016,Alberta,1,2016A000248,Wholesale and retail trade,9,Persons,249,thousands,3,v91417544,63.9,330.1,,,,1
2016,Alberta,1,2016A000248,Transportation and warehousing,10,Persons,249,thousands,3,v91417545,63.1,131.8,,,,1
2016,Alberta,1,2016A000248,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417546,63.11,106.1,,,,1
2016,Alberta,1,2016A000248,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417547,63.12,179.3,,,,1
2016,Alberta,1,2016A000248,"Business, building and other support services",13,Persons,249,thousands,3,v91417548,63.13,79.5,,,,1
2016,Alberta,1,2016A000248,Educational services,14,Persons,249,thousands,3,v91417549,63.14,149.5,,,,1
2016,Alberta,1,2016A000248,Health care and social assistance,15,Persons,249,thousands,3,v91417550,63.15,269.4,,,,1
2016,Alberta,1,2016A000248,"Information, culture and recreation",16,Persons,249,thousands,3,v91417551,63.16,76.3,,,,1
2016,Alberta,1,2016A000248,Accommodation and food services,17,Persons,249,thousands,3,v91417552,63.17,144.4,,,,1
2016,Alberta,1,2016A000248,Other services (except public administration),18,Persons,249,thousands,3,v91417553,63.18,122.4,,,,1
2016,Alberta,1,2016A000248,Public administration,19,Persons,249,thousands,3,v91417554,63.19,97.1,,,,1
2017,Alberta,1,2016A000248,"Total employed, all industries",1,Persons,249,thousands,3,v91417536,63.1,2286.9,,,,1
2017,Alberta,1,2016A000248,Goods-producing sector,2,Persons,249,thousands,3,v91417537,63.2,578.1,,,,1
2017,Alberta,1,2016A000248,Agriculture,3,Persons,249,thousands,3,v91417538,63.3,52.1,,,,1
2017,Alberta,1,2016A000248,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417539,63.4,144.8,,,,1
2017,Alberta,1,2016A000248,Utilities,5,Persons,249,thousands,3,v91417540,63.5,21,,,,1
2017,Alberta,1,2016A000248,Construction,6,Persons,249,thousands,3,v91417541,63.6,241,,,,1
2017,Alberta,1,2016A000248,Manufacturing,7,Persons,249,thousands,3,v91417542,63.7,119.2,,,,1
2017,Alberta,1,2016A000248,Services-producing sector,8,Persons,249,thousands,3,v91417543,63.8,1708.8,,,,1
2017,Alberta,1,2016A000248,Wholesale and retail trade,9,Persons,249,thousands,3,v91417544,63.9,335,,,,1
2017,Alberta,1,2016A000248,Transportation and warehousing,10,Persons,249,thousands,3,v91417545,63.1,140.1,,,,1
2017,Alberta,1,2016A000248,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417546,63.11,107.6,,,,1
2017,Alberta,1,2016A000248,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417547,63.12,178.7,,,,1
2017,Alberta,1,2016A000248,"Business, building and other support services",13,Persons,249,thousands,3,v91417548,63.13,80.9,,,,1
2017,Alberta,1,2016A000248,Educational services,14,Persons,249,thousands,3,v91417549,63.14,153.1,,,,1
2017,Alberta,1,2016A000248,Health care and social assistance,15,Persons,249,thousands,3,v91417550,63.15,274.1,,,,1
2017,Alberta,1,2016A000248,"Information, culture and recreation",16,Persons,249,thousands,3,v91417551,63.16,73.6,,,,1
2017,Alberta,1,2016A000248,Accommodation and food services,17,Persons,249,thousands,3,v91417552,63.17,148.1,,,,1
2017,Alberta,1,2016A000248,Other services (except public administration),18,Persons,249,thousands,3,v91417553,63.18,115.2,,,,1
2017,Alberta,1,2016A000248,Public administration,19,Persons,249,thousands,3,v91417554,63.19,102.4,,,,1
2018,Alberta,1,2016A000248,"Total employed, all industries",1,Persons,249,thousands,3,v91417536,63.1,2330.7,,,,1
2018,Alberta,1,2016A000248,Goods-producing sector,2,Persons,249,thousands,3,v91417537,63.2,601.1,,,,1
2018,Alberta,1,2016A000248,Agriculture,3,Persons,249,thousands,3,v91417538,63.3,49.3,,,,1
2018,Alberta,1,2016A000248,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417539,63.4,153.2,,,,1
2018,Alberta,1,2016A000248,Utilities,5,Persons,249,thousands,3,v91417540,63.5,23.4,,,,1
2018,Alberta,1,2016A000248,Construction,6,Persons,249,thousands,3,v91417541,63.6,245.4,,,,1
2018,Alberta,1,2016A000248,Manufacturing,7,Persons,249,thousands,3,v91417542,63.7,129.8,,,,1
2018,Alberta,1,2016A000248,Services-producing sector,8,Persons,249,thousands,3,v91417543,63.8,1729.7,,,,1
2018,Alberta,1,2016A000248,Wholesale and retail trade,9,Persons,249,thousands,3,v91417544,63.9,333.4,,,,1
2018,Alberta,1,2016A000248,Transportation and warehousing,10,Persons,249,thousands,3,v91417545,63.1,138.8,,,,1
2018,Alberta,1,2016A000248,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417546,63.11,105.7,,,,1
2018,Alberta,1,2016A000248,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417547,63.12,180.8,,,,1
2018,Alberta,1,2016A000248,"Business, building and other support services",13,Persons,249,thousands,3,v91417548,63.13,86.1,,,,1
2018,Alberta,1,2016A000248,Educational services,14,Persons,249,thousands,3,v91417549,63.14,157.3,,,,1
2018,Alberta,1,2016A000248,Health care and social assistance,15,Persons,249,thousands,3,v91417550,63.15,278.6,,,,1
2018,Alberta,1,2016A000248,"Information, culture and recreation",16,Persons,249,thousands,3,v91417551,63.16,78,,,,1
2018,Alberta,1,2016A000248,Accommodation and food services,17,Persons,249,thousands,3,v91417552,63.17,147.5,,,,1
2018,Alberta,1,2016A000248,Other services (except public administration),18,Persons,249,thousands,3,v91417553,63.18,113.8,,,,1
2018,Alberta,1,2016A000248,Public administration,19,Persons,249,thousands,3,v91417554,63.19,109.6,,,,1
2019,Alberta,1,2016A000248,"Total employed, all industries",1,Persons,249,thousands,3,v91417536,63.1,2343,,,,1
2019,Alberta,1,2016A000248,Goods-producing sector,2,Persons,249,thousands,3,v91417537,63.2,591.3,,,,1
2019,Alberta,1,2016A000248,Agriculture,3,Persons,249,thousands,3,v91417538,63.3,49.2,,,,1
2019,Alberta,1,2016A000248,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417539,63.4,145.6,,,,1
2019,Alberta,1,2016A000248,Utilities,5,Persons,249,thousands,3,v91417540,63.5,23.7,,,,1
2019,Alberta,1,2016A000248,Construction,6,Persons,249,thousands,3,v91417541,63.6,236.8,,,,1
2019,Alberta,1,2016A000248,Manufacturing,7,Persons,249,thousands,3,v91417542,63.7,136,,,,1
2019,Alberta,1,2016A000248,Services-producing sector,8,Persons,249,thousands,3,v91417543,63.8,1751.7,,,,1
2019,Alberta,1,2016A000248,Wholesale and retail trade,9,Persons,249,thousands,3,v91417544,63.9,337,,,,1
2019,Alberta,1,2016A000248,Transportation and warehousing,10,Persons,249,thousands,3,v91417545,63.1,137.4,,,,1
2019,Alberta,1,2016A000248,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417546,63.11,105.9,,,,1
2019,Alberta,1,2016A000248,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417547,63.12,184.7,,,,1
2019,Alberta,1,2016A000248,"Business, building and other support services",13,Persons,249,thousands,3,v91417548,63.13,84.1,,,,1
2019,Alberta,1,2016A000248,Educational services,14,Persons,249,thousands,3,v91417549,63.14,157.4,,,,1
2019,Alberta,1,2016A000248,Health care and social assistance,15,Persons,249,thousands,3,v91417550,63.15,293.4,,,,1
2019,Alberta,1,2016A000248,"Information, culture and recreation",16,Persons,249,thousands,3,v91417551,63.16,75,,,,1
2019,Alberta,1,2016A000248,Accommodation and food services,17,Persons,249,thousands,3,v91417552,63.17,146.1,,,,1
2019,Alberta,1,2016A000248,Other services (except public administration),18,Persons,249,thousands,3,v91417553,63.18,115.7,,,,1
2019,Alberta,1,2016A000248,Public administration,19,Persons,249,thousands,3,v91417554,63.19,115,,,,1
2001,British Columbia,2,2016A000259,"Total employed, all industries",1,Persons,249,thousands,3,v91417688,72.1,1920.9,,,,1
2001,British Columbia,2,2016A000259,Goods-producing sector,2,Persons,249,thousands,3,v91417689,72.2,383.8,,,,1
2001,British Columbia,2,2016A000259,Agriculture,3,Persons,249,thousands,3,v91417690,72.3,25.6,,,,1
2001,British Columbia,2,2016A000259,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417691,72.4,41.2,,,,1
2001,British Columbia,2,2016A000259,Utilities,5,Persons,249,thousands,3,v91417692,72.5,10.6,,,,1
2001,British Columbia,2,2016A000259,Construction,6,Persons,249,thousands,3,v91417693,72.6,112.3,,,,1
2001,British Columbia,2,2016A000259,Manufacturing,7,Persons,249,thousands,3,v91417694,72.7,194.1,,,,1
2001,British Columbia,2,2016A000259,Services-producing sector,8,Persons,249,thousands,3,v91417695,72.8,1537.2,,,,1
2001,British Columbia,2,2016A000259,Wholesale and retail trade,9,Persons,249,thousands,3,v91417696,72.9,303.3,,,,1
2001,British Columbia,2,2016A000259,Transportation and warehousing,10,Persons,249,thousands,3,v91417697,72.1,112.7,,,,1
2001,British Columbia,2,2016A000259,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417698,72.11,120.2,,,,1
2001,British Columbia,2,2016A000259,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417699,72.12,139.2,,,,1
2001,British Columbia,2,2016A000259,"Business, building and other support services",13,Persons,249,thousands,3,v91417700,72.13,70.5,,,,1
2001,British Columbia,2,2016A000259,Educational services,14,Persons,249,thousands,3,v91417701,72.14,137.3,,,,1
2001,British Columbia,2,2016A000259,Health care and social assistance,15,Persons,249,thousands,3,v91417702,72.15,197.2,,,,1
2001,British Columbia,2,2016A000259,"Information, culture and recreation",16,Persons,249,thousands,3,v91417703,72.16,103.7,,,,1
2001,British Columbia,2,2016A000259,Accommodation and food services,17,Persons,249,thousands,3,v91417704,72.17,164,,,,1
2001,British Columbia,2,2016A000259,Other services (except public administration),18,Persons,249,thousands,3,v91417705,72.18,98.6,,,,1
2001,British Columbia,2,2016A000259,Public administration,19,Persons,249,thousands,3,v91417706,72.19,90.3,,,,1
2002,British Columbia,2,2016A000259,"Total employed, all industries",1,Persons,249,thousands,3,v91417688,72.1,1952.4,,,,1
2002,British Columbia,2,2016A000259,Goods-producing sector,2,Persons,249,thousands,3,v91417689,72.2,392.8,,,,1
2002,British Columbia,2,2016A000259,Agriculture,3,Persons,249,thousands,3,v91417690,72.3,29.8,,,,1
2002,British Columbia,2,2016A000259,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417691,72.4,37.4,,,,1
2002,British Columbia,2,2016A000259,Utilities,5,Persons,249,thousands,3,v91417692,72.5,10.9,,,,1
2002,British Columbia,2,2016A000259,Construction,6,Persons,249,thousands,3,v91417693,72.6,116.8,,,,1
2002,British Columbia,2,2016A000259,Manufacturing,7,Persons,249,thousands,3,v91417694,72.7,197.9,,,,1
2002,British Columbia,2,2016A000259,Services-producing sector,8,Persons,249,thousands,3,v91417695,72.8,1559.7,,,,1
2002,British Columbia,2,2016A000259,Wholesale and retail trade,9,Persons,249,thousands,3,v91417696,72.9,318.5,,,,1
2002,British Columbia,2,2016A000259,Transportation and warehousing,10,Persons,249,thousands,3,v91417697,72.1,110.3,,,,1
2002,British Columbia,2,2016A000259,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417698,72.11,123.8,,,,1
2002,British Columbia,2,2016A000259,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417699,72.12,134,,,,1
2002,British Columbia,2,2016A000259,"Business, building and other support services",13,Persons,249,thousands,3,v91417700,72.13,71.8,,,,1
2002,British Columbia,2,2016A000259,Educational services,14,Persons,249,thousands,3,v91417701,72.14,136.7,,,,1
2002,British Columbia,2,2016A000259,Health care and social assistance,15,Persons,249,thousands,3,v91417702,72.15,211.2,,,,1
2002,British Columbia,2,2016A000259,"Information, culture and recreation",16,Persons,249,thousands,3,v91417703,72.16,105,,,,1
2002,British Columbia,2,2016A000259,Accommodation and food services,17,Persons,249,thousands,3,v91417704,72.17,163,,,,1
2002,British Columbia,2,2016A000259,Other services (except public administration),18,Persons,249,thousands,3,v91417705,72.18,96,,,,1
2002,British Columbia,2,2016A000259,Public administration,19,Persons,249,thousands,3,v91417706,72.19,89.5,,,,1
2003,British Columbia,2,2016A000259,"Total employed, all industries",1,Persons,249,thousands,3,v91417688,72.1,1998.1,,,,1
2003,British Columbia,2,2016A000259,Goods-producing sector,2,Persons,249,thousands,3,v91417689,72.2,413,,,,1
2003,British Columbia,2,2016A000259,Agriculture,3,Persons,249,thousands,3,v91417690,72.3,33.2,,,,1
2003,British Columbia,2,2016A000259,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417691,72.4,44.5,,,,1
